-2.377016e-01 2.439412e-01
-2.154059e-01 2.448213e-01
-1.930881e-01 2.444386e-01
-1.708600e-01 2.428668e-01
-1.488264e-01 2.401860e-01
-1.270846e-01 2.364814e-01
-1.057240e-01 2.318423e-01
-8.482548e-02 2.263616e-01
-6.446156e-02 2.201342e-01
-4.469593e-02 2.132565e-01
-2.558347e-02 2.058249e-01
-7.170353e-03 1.979350e-01
1.050594e-02 1.896806e-01
2.741636e-02 1.811529e-01
4.353998e-02 1.724393e-01
5.886369e-02 1.636228e-01
7.338168e-02 1.547813e-01
8.709502e-02 1.459869e-01
1.000110e-01 1.373053e-01
1.121428e-01 1.287954e-01
1.235083e-01 1.205092e-01
1.341301e-01 1.124910e-01
1.440343e-01 1.047779e-01
1.532502e-01 9.739907e-02
1.618093e-01 9.037645e-02
1.697449e-01 8.372434e-02
1.770909e-01 7.744984e-02
1.838821e-01 7.155306e-02
1.901525e-01 6.602742e-02
1.959354e-01 6.086011e-02
2.012628e-01 5.603250e-02
2.061646e-01 5.152063e-02
2.106682e-01 4.729578e-02
2.147984e-01 4.332502e-02
2.185766e-01 3.957185e-02
2.220211e-01 3.599681e-02
2.251461e-01 3.255810e-02
2.279621e-01 2.921229e-02
2.304755e-01 2.591497e-02
2.326887e-01 2.262134e-02
2.346000e-01 1.928695e-02
2.362038e-01 1.586829e-02
2.374903e-01 1.232339e-02
2.384464e-01 8.612431e-03
2.390550e-01 4.698295e-03
2.392960e-01 5.470910e-04
2.391466e-01 -3.871365e-03
2.385810e-01 -8.583105e-03
2.375716e-01 -1.360962e-02
2.360888e-01 -1.896749e-02
2.341018e-01 -2.466814e-02
2.315790e-01 -3.071753e-02
2.284887e-01 -3.711602e-02
2.247992e-01 -4.385821e-02
2.204795e-01 -5.093289e-02
2.155001e-01 -5.832301e-02
2.098333e-01 -6.600574e-02
2.034536e-01 -7.395254e-02
1.963384e-01 -8.212937e-02
1.884686e-01 -9.049689e-02
1.798287e-01 -9.901074e-02
1.704075e-01 -1.076219e-01
1.601986e-01 -1.162770e-01
1.492006e-01 -1.249189e-01
1.374174e-01 -1.334872e-01
1.248586e-01 -1.419185e-01
1.115397e-01 -1.501474e-01
9.748210e-02 -1.581068e-01
8.271354e-02 -1.657288e-01
6.726789e-02 -1.729450e-01
5.118524e-02 -1.796878e-01
3.451183e-02 -1.858905e-01
1.729987e-02 -1.914884e-01
-3.926209e-04 -1.964191e-01
-1.850208e-02 -2.006237e-01
-3.695974e-02 -2.040468e-01
-5.569198e-02 -2.066377e-01
-7.462078e-02 -2.083504e-01
-9.366416e-02 -2.091443e-01
-1.127367e-01 -2.089846e-01
-1.317501e-01 -2.078429e-01
-1.506137e-01 -2.056966e-01
-1.692352e-01 -2.025301e-01
-1.875210e-01 -1.983342e-01
-2.053771e-01 -1.931064e-01
-2.227096e-01 -1.868509e-01
-2.394251e-01 -1.795784e-01
-2.554317e-01 -1.713057e-01
-2.706391e-01 -1.620562e-01
-2.849596e-01 -1.518589e-01
-2.983082e-01 -1.407485e-01
-3.106036e-01 -1.287652e-01
-3.217680e-01 -1.159544e-01
-3.317284e-01 -1.023662e-01
-3.404162e-01 -8.805538e-02
-3.477682e-01 -7.308096e-02
-3.537268e-01 -5.750615e-02
-3.582403e-01 -4.139802e-02
-3.612632e-01 -2.482727e-02
-3.627566e-01 -7.868070e-03
-3.626887e-01 9.402156e-03
-3.610348e-01 2.690293e-02
-3.577776e-01 4.455092e-02
-3.529075e-01 6.226021e-02
-3.464230e-01 7.994253e-02
-3.383307e-01 9.750758e-02
-3.286454e-01 1.148634e-01
-3.173904e-01 1.319167e-01
-3.045977e-01 1.485735e-01
-2.903077e-01 1.647395e-01
-2.745694e-01 1.803208e-01
-2.574404e-01 1.952245e-01
-2.389866e-01 2.093596e-01
-2.192822e-01 2.226375e-01
-1.984094e-01 2.349731e-01
-1.764576e-01 2.462856e-01
-1.535238e-01 2.564993e-01
-1.297114e-01 2.655444e-01
-1.051298e-01 2.733580e-01
-7.989393e-02 2.798846e-01
-5.412341e-02 2.850772e-01
-2.794167e-02 2.888973e-01
-1.475300e-03 2.913158e-01
2.514693e-02 2.923130e-01
5.179487e-02 2.918790e-01
7.833796e-02 2.900139e-01
1.046460e-01 2.867270e-01
1.305902e-01 2.820373e-01
1.560438e-01 2.759725e-01
1.808829e-01 2.685689e-01
2.049875e-01 2.598706e-01
2.282418e-01 2.499288e-01
2.505349e-01 2.388010e-01
2.717615e-01 2.265504e-01
2.918223e-01 2.132449e-01
3.106244e-01 1.989565e-01
3.280816e-01 1.837607e-01
3.441145e-01 1.677353e-01
3.586513e-01 1.509604e-01
3.716272e-01 1.335175e-01
3.829852e-01 1.154892e-01
3.926755e-01 9.695878e-02
4.006563e-01 7.800994e-02
4.068933e-01 5.872660e-02
4.113596e-01 3.919271e-02
4.140364e-01 1.949220e-02
4.149122e-01 -2.910697e-04
4.139833e-01 -2.007335e-02
4.112537e-01 -3.977101e-02
4.067348e-01 -5.930055e-02
4.004457e-01 -7.857864e-02
3.924133e-01 -9.752222e-02
3.826718e-01 -1.160486e-01
3.712629e-01 -1.340755e-01
3.582360e-01 -1.515218e-01
3.436476e-01 -1.683071e-01
3.275617e-01 -1.843528e-01
3.100491e-01 -1.995822e-01
2.911878e-01 -2.139210e-01
2.710622e-01 -2.272983e-01
2.497631e-01 -2.396466e-01
2.273873e-01 -2.509031e-01
2.040370e-01 -2.610101e-01
1.798193e-01 -2.699156e-01
1.548462e-01 -2.775740e-01
1.292329e-01 -2.839468e-01
1.030984e-01 -2.890031e-01
7.656363e-02 -2.927199e-01
4.975162e-02 -2.950825e-01
2.278617e-02 -2.960849e-01
-4.208721e-03 -2.957294e-01
-3.110967e-02 -2.940271e-01
-5.779468e-02 -2.909974e-01
-8.414388e-02 -2.866675e-01
-1.100403e-01 -2.810725e-01
-1.353703e-01 -2.742543e-01
-1.600246e-01 -2.662614e-01
-1.838985e-01 -2.571479e-01
-2.068924e-01 -2.469727e-01
-2.289124e-01 -2.357994e-01
-2.498705e-01 -2.236944e-01
-2.696849e-01 -2.107274e-01
-2.882801e-01 -1.969695e-01
-3.055874e-01 -1.824936e-01
-3.215447e-01 -1.673730e-01
-3.360965e-01 -1.516812e-01
-3.491941e-01 -1.354917e-01
-3.607953e-01 -1.188771e-01
-3.708648e-01 -1.019092e-01
-3.793735e-01 -8.465875e-02
-3.862989e-01 -6.719522e-02
-3.916245e-01 -4.958679e-02
-3.953404e-01 -3.190035e-02
-3.974423e-01 -1.420153e-02
-3.979321e-01 3.445286e-03
-3.968175e-01 2.097681e-02
-3.941117e-01 3.833080e-02
-3.898337e-01 5.544597e-02
-3.840082e-01 7.226195e-02
-3.766651e-01 8.871920e-02
-3.678398e-01 1.047590e-01
-3.575730e-01 1.203236e-01
-3.459107e-01 1.353562e-01
-3.329039e-01 1.498010e-01
-3.186086e-01 1.636037e-01
-3.030860e-01 1.767113e-01
-2.864017e-01 1.890729e-01
-2.686260e-01 2.006395e-01
-2.498335e-01 2.113650e-01
-2.301030e-01 2.212058e-01
-2.095169e-01 2.301219e-01
-1.881613e-01 2.380770e-01
-1.661253e-01 2.450389e-01
-1.435007e-01 2.509800e-01
-1.203819e-01 2.558775e-01
-9.686463e-02 2.597138e-01
-7.304643e-02 2.624767e-01
-4.902549e-02 2.641595e-01
-2.490039e-02 2.647614e-01
-7.695449e-04 2.642869e-01
2.326933e-02 2.627465e-01
4.711971e-02 2.601559e-01
7.068674e-02 2.565361e-01
9.387772e-02 2.519133e-01
1.166025e-01 2.463180e-01
1.387741e-01 2.397850e-01
1.603086e-01 2.323530e-01
1.811259e-01 2.240640e-01
2.011499e-01 2.149625e-01
2.203087e-01 2.050957e-01
2.385346e-01 1.945126e-01
2.557647e-01 1.832634e-01
2.719406e-01 1.713996e-01
2.870085e-01 1.589732e-01
3.009195e-01 1.460364e-01
3.136295e-01 1.326414e-01
3.250990e-01 1.188404e-01
3.352935e-01 1.046850e-01
3.441829e-01 9.022636e-02
3.517418e-01 7.551505e-02
3.579496e-01 6.060102e-02
3.627899e-01 4.553362e-02
3.662511e-01 3.036163e-02
3.683257e-01 1.513338e-02
3.690109e-01 -1.032040e-04
3.683081e-01 -1.530050e-02
3.662230e-01 -3.041106e-02
3.627656e-01 -4.538754e-02
3.579504e-01 -6.018259e-02
3.517961e-01 -7.474885e-02
3.443257e-01 -8.903885e-02
3.355666e-01 -1.030051e-01
3.255504e-01 -1.166000e-01
3.143131e-01 -1.297760e-01
3.018952e-01 -1.424859e-01
2.883413e-01 -1.546828e-01
2.737003e-01 -1.663201e-01
2.580253e-01 -1.773525e-01
2.413735e-01 -1.877355e-01
2.238061e-01 -1.974261e-01
2.053881e-01 -2.063833e-01
1.861883e-01 -2.145681e-01
1.662786e-01 -2.219441e-01
1.457344e-01 -2.284779e-01
1.246340e-01 -2.341394e-01
1.030581e-01 -2.389020e-01
8.108974e-02 -2.427433e-01
5.881380e-02 -2.456449e-01
3.631664e-02 -2.475929e-01
1.368568e-02 -2.485782e-01
-8.991043e-03 -2.485961e-01
-3.162529e-02 -2.476470e-01
-5.412905e-02 -2.457357e-01
-7.641499e-02 -2.428719e-01
-9.839686e-02 -2.390696e-01
-1.199899e-01 -2.343474e-01
-1.411112e-01 -2.287278e-01
-1.616801e-01 -2.222369e-01
-1.816184e-01 -2.149046e-01
-2.008510e-01 -2.067637e-01
-2.193056e-01 -1.978499e-01
-2.369136e-01 -1.882012e-01
-2.536097e-01 -1.778579e-01
-2.693325e-01 -1.668618e-01
-2.840244e-01 -1.552565e-01
-2.976319e-01 -1.430864e-01
-3.101055e-01 -1.303972e-01
-3.214001e-01 -1.172351e-01
-3.314746e-01 -1.036472e-01
-3.402923e-01 -8.968075e-02
-3.478210e-01 -7.538374e-02
-3.540327e-01 -6.080435e-02
-3.589037e-01 -4.599118e-02
-3.624152e-01 -3.099321e-02
-3.645523e-01 -1.585983e-02
-3.653052e-01 -6.409198e-04
-3.646682e-01 1.461312e-02
-3.626404e-01 2.985130e-02
-3.592258e-01 4.502200e-02
-3.544327e-01 6.007295e-02
-3.482746e-01 7.495120e-02
-3.407696e-01 8.960319e-02
-3.319408e-01 1.039748e-01
-3.218162e-01 1.180113e-01
-3.104291e-01 1.316579e-01
-2.978173e-01 1.448595e-01
-2.840240e-01 1.575612e-01
-2.690972e-01 1.697085e-01
-2.530901e-01 1.812478e-01
-2.360603e-01 1.921265e-01
-2.180706e-01 2.022937e-01
-1.991880e-01 2.117004e-01
-1.794840e-01 2.203001e-01
-1.590342e-01 2.280492e-01
-1.379182e-01 2.349078e-01
-1.162186e-01 2.408394e-01
-9.402166e-02 2.458121e-01
-7.141601e-02 2.497985e-01
-4.849267e-02 2.527761e-01
-2.534447e-02 2.547277e-01
-2.065541e-03 2.556417e-01
2.124916e-02 2.555117e-01
4.450436e-02 2.543371e-01
6.760498e-02 2.521229e-01
9.045666e-02 2.488795e-01
1.129662e-01 2.446225e-01
1.350421e-01 2.393729e-01
1.565950e-01 2.331559e-01
1.775379e-01 2.260016e-01
1.977870e-01 2.179439e-01
2.172614e-01 2.090203e-01
2.358842e-01 1.992717e-01
2.535820e-01 1.887417e-01
2.702856e-01 1.774762e-01
2.859302e-01 1.655233e-01
3.004553e-01 1.529327e-01
3.138051e-01 1.397553e-01
3.259284e-01 1.260435e-01
3.367789e-01 1.118501e-01
3.463152e-01 9.722870e-02
3.545007e-01 8.223361e-02
3.613038e-01 6.691942e-02
3.666978e-01 5.134111e-02
3.706613e-01 3.555405e-02
3.731777e-01 1.961397e-02
3.742357e-01 3.576964e-03
3.738289e-01 -1.250043e-02
3.719563e-01 -2.856122e-02
3.686220e-01 -4.454794e-02
3.638354e-01 -6.040263e-02
3.576112e-01 -7.606682e-02
3.499695e-01 -9.148161e-02
3.409356e-01 -1.065877e-01
3.305406e-01 -1.213256e-01
3.188206e-01 -1.356358e-01
3.058174e-01 -1.494587e-01
2.915781e-01 -1.627355e-01
2.761551e-01 -1.754078e-01
2.596063e-01 -1.874186e-01
2.419945e-01 -1.987123e-01
2.233875e-01 -2.092353e-01
2.038579e-01 -2.189367e-01
1.834830e-01 -2.277682e-01
1.623441e-01 -2.356853e-01
1.405264e-01 -2.426472e-01
1.181189e-01 -2.486178e-01
9.521323e-02 -2.535655e-01
7.190405e-02 -2.574642e-01
4.828798e-02 -2.602932e-01
2.446329e-02 -2.620376e-01
5.293332e-04 -2.626885e-01
-2.341399e-02 -2.622431e-01
-4.726680e-02 -2.607045e-01
-7.092978e-02 -2.580819e-01
-9.430473e-02 -2.543903e-01
-1.172950e-01 -2.496502e-01
-1.398062e-01 -2.438874e-01
-1.617464e-01 -2.371327e-01
-1.830268e-01 -2.294212e-01
-2.035617e-01 -2.207923e-01
-2.232695e-01 -2.112886e-01
-2.420725e-01 -2.009561e-01
-2.598973e-01 -1.898434e-01
-2.766750e-01 -1.780012e-01
-2.923416e-01 -1.654821e-01
-3.068376e-01 -1.523400e-01
-3.201089e-01 -1.386298e-01
-3.321062e-01 -1.244073e-01
-3.427852e-01 -1.097288e-01
-3.521070e-01 -9.465080e-02
-3.600377e-01 -7.923015e-02
-3.665487e-01 -6.352376e-02
-3.716166e-01 -4.758860e-02
-3.752230e-01 -3.148169e-02
-3.773549e-01 -1.526012e-02
-3.780045e-01 1.018904e-03
-3.771691e-01 1.729806e-02
-3.748513e-01 3.351983e-02
-3.710590e-01 4.962644e-02
-3.658054e-01 6.555988e-02
-3.591089e-01 8.126192e-02
-3.509932e-01 9.667409e-02
-3.414875e-01 1.117378e-01
-3.306262e-01 1.263945e-01
-3.184491e-01 1.405857e-01
-3.050013e-01 1.542534e-01
-2.903332e-01 1.673402e-01
-2.745002e-01 1.797899e-01
-2.575631e-01 1.915474e-01
-2.395874e-01 2.025595e-01
-2.206434e-01 2.127752e-01
-2.008060e-01 2.221462e-01
-1.801542e-01 2.306274e-01
-1.587711e-01 2.381773e-01
-1.367435e-01 2.447584e-01
-1.141612e-01 2.503379e-01
-9.111678e-02 2.548878e-01
-6.770530e-02 2.583854e-01
-4.402352e-02 2.608135e-01
-2.016952e-02 2.621608e-01
3.757829e-03 2.624218e-01
2.765943e-02 2.615968e-01
5.143651e-02 2.596922e-01
7.499110e-02 2.567200e-01
9.822663e-02 2.526979e-01
1.210484e-01 2.476490e-01
1.433639e-01 2.416011e-01
1.650836e-01 2.345869e-01
1.861209e-01 2.266431e-01
2.063930e-01 2.178101e-01
2.258206e-01 2.081318e-01
2.443289e-01 1.976547e-01
2.618472e-01 1.864276e-01
2.783094e-01 1.745013e-01
2.936541e-01 1.619282e-01
3.078247e-01 1.487617e-01
3.207697e-01 1.350561e-01
3.324423e-01 1.208662e-01
3.428009e-01 1.062472e-01
3.518089e-01 9.125450e-02
3.594348e-01 7.594347e-02
3.656519e-01 6.036955e-02
3.704390e-01 4.458814e-02
3.737795e-01 2.865458e-02
3.756622e-01 1.262424e-02
3.760808e-01 -3.447509e-03
3.750339e-01 -1.950516e-02
3.725254e-01 -3.549306e-02
3.685643e-01 -5.135539e-02
3.631645e-01 -6.703605e-02
3.563451e-01 -8.247876e-02
3.481305e-01 -9.762703e-02
3.385500e-01 -1.124243e-01
3.276383e-01 -1.268138e-01
3.154351e-01 -1.407392e-01
3.019853e-01 -1.541445e-01
2.873388e-01 -1.669741e-01
2.715507e-01 -1.791737e-01
2.546809e-01 -1.906901e-01
2.367940e-01 -2.014718e-01
2.179592e-01 -2.114695e-01
1.982502e-01 -2.206367e-01
1.777448e-01 -2.289295e-01
1.565245e-01 -2.363079e-01
1.346745e-01 -2.427356e-01
1.122829e-01 -2.481809e-01
8.944059e-02 -2.526166e-01
6.624065e-02 -2.560206e-01
4.277798e-02 -2.583764e-01
1.914872e-02 -2.596728e-01
-4.550228e-03 -2.599043e-01
-2.822172e-02 -2.590711e-01
-5.176889e-02 -2.571793e-01
-7.509569e-02 -2.542403e-01
-9.810736e-02 -2.502711e-01
-1.207109e-01 -2.452938e-01
-1.428156e-01 -2.393351e-01
-1.643333e-01 -2.324265e-01
-1.851790e-01 -2.246034e-01
-2.052711e-01 -2.159048e-01
-2.245316e-01 -2.063729e-01
-2.428866e-01 -1.960527e-01
-2.602663e-01 -1.849914e-01
-2.766054e-01 -1.732384e-01
-2.918430e-01 -1.608441e-01
-3.059231e-01 -1.478606e-01
-3.187943e-01 -1.343404e-01
-3.304102e-01 -1.203370e-01
-3.407290e-01 -1.059040e-01
