10 0.00000000 10.00000000
20 0.00000000 10.00000000
40 0.00000000 10.00000000
80 0.00000000 10.00000000
160 0.00000000 10.00000000
320 0.00000000 10.00000000
640 0.00000000 10.00000000
1280 0.00096980 10.00000000
2560 0.00000000 10.00000000
5120 0.00000013 10.00000000
10240 0.00008498 10.00000000
20480 0.17173110 10.00000000
40960 0.00177759 10.00000000
81920 0.22548472 10.00000000
163840 0.99065381 10.00000000
327680 0.04475419 10.00000000
655360 0.16040983 10.00000000
